"// DN: F0F5BD690600, SN: 4"
Timestamp,P1,P2,P3,P4,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1761808309.378,0,0,0,0,-25.0,10.0,22.0,-37.53662109375,-2.624511480331421,5.615233898162842,-0.526611328125,-0.559326171875,0.563720703125
1761808309.385,0,0,0,0,-25.0,10.0,22.0,-38.63525390625,-4.0283203125,4.150390625,-0.5257568359375,-0.5625,0.557373046875
1761808309.398,0,0,0,0,-25.0,10.0,22.0,-40.954586029052734,-6.530761241912842,1.2817381620407104,-0.536376953125,-0.585205078125,0.571044921875
1761808309.405,0,0,0,0,-25.0,10.0,22.0,-39.4287109375,-9.1552734375,-1.220703125,-0.543212890625,-0.6026611328125,0.576904296875
1761808309.418,0,0,0,0,-22.0,10.0,23.0,-34.97314453125,-10.864256858825684,-2.0751953125,-0.5321044921875,-0.58935546875,0.5732421875
1761808309.425,0,0,0,0,-22.0,10.0,23.0,-32.40966796875,-11.718749046325684,-2.807616949081421,-0.519287109375,-0.573486328125,0.5794677734375
1761808309.438,0,0,0,0,-22.0,10.0,23.0,-32.65380859375,-11.840819358825684,-4.33349609375,-0.52392578125,-0.5946044921875,0.60107421875
1761808309.445,0,0,0,0,-22.0,10.0,23.0,-32.89794921875,-10.375975608825684,-4.45556640625,-0.533935546875,-0.627685546875,0.6126708984375
1761808309.458,0,0,0,0,-22.0,10.0,23.0,-32.3486328125,-7.446288585662842,-1.6479490995407104,-0.5330810546875,-0.6319580078125,0.5989990234375
1761808309.465,0,0,0,0,-22.0,10.0,23.0,-31.494138717651367,-5.126952648162842,1.4648436307907104,-0.524169921875,-0.614501953125,0.5762939453125
1761808309.478,0,0,0,0,-22.0,10.0,23.0,-29.663084030151367,-5.126952648162842,2.01416015625,-0.5185546875,-0.603271484375,0.56591796875
1761808309.485,0,0,0,0,-22.0,10.0,23.0,-26.306150436401367,-6.713866710662842,-0.0610351525247097,-0.52294921875,-0.61328125,0.57177734375
1761808309.498,0,0,0,0,-22.0,10.0,23.0,-21.362302780151367,-8.1787109375,-2.563476324081421,-0.5318603515625,-0.636474609375,0.582763671875
1761808309.505,0,0,0,0,-22.0,10.0,23.0,-15.624999046325684,-8.36181640625,-3.479003667831421,-0.5379638671875,-0.6561279296875,0.592041015625
1761808309.518,0,0,0,0,-20.0,8.0,22.0,-10.009765625,-6.958007335662842,-2.13623046875,-0.53857421875,-0.6612548828125,0.6041259765625
1761808309.525,0,0,0,0,-20.0,8.0,22.0,-3.723144292831421,-3.967284917831421,0.7934569716453552,-0.5321044921875,-0.6494140625,0.6080322265625
1761808309.538,0,0,0,0,-20.0,8.0,22.0,3.723144292831421,-0.30517578125,3.601073980331421,-0.5233154296875,-0.6273193359375,0.5970458984375
1761808309.545,0,0,0,0,-20.0,8.0,22.0,10.375975608825684,2.563476324081421,4.5166015625,-0.522705078125,-0.614501953125,0.58740234375
1761808309.558,0,0,0,0,-20.0,8.0,22.0,16.11328125,3.845214605331421,3.662109136581421,-0.529296875,-0.6192626953125,0.578125
1761808309.565,0,0,0,0,-20.0,8.0,22.0,21.240232467651367,3.356933355331421,2.563476324081421,-0.5338134765625,-0.623046875,0.5650634765625
1761808309.578,0,0,0,0,-20.0,8.0,22.0,25.024412155151367,0.7934569716453552,1.8310545682907104,-0.532958984375,-0.6156005859375,0.5682373046875
1761808309.585,0,0,0,0,-20.0,8.0,22.0,27.404783248901367,-3.051757574081421,0.7934569716453552,-0.5294189453125,-0.6072998046875,0.596435546875
1761808309.598,0,0,0,0,-20.0,8.0,22.0,29.846189498901367,-5.798339366912842,-0.8544921278953552,-0.5230712890625,-0.596435546875,0.618896484375
1761808309.605,0,0,0,0,-20.0,8.0,22.0,30.273435592651367,-5.249022960662842,-3.417968511581421,-0.4652099609375,-0.4964599609375,0.68798828125
1761808309.618,0,0,0,0,-21.0,8.0,22.0,33.3251953125,-0.6713866591453552,-12.939452171325684,-0.4501953125,-0.4700927734375,0.778076171875
1761808309.625,0,0,0,0,-21.0,8.0,22.0,52.978511810302734,6.103515148162842,-26.977537155151367,-0.5394287109375,-0.648193359375,0.6900634765625
1761808309.638,0,0,0,0,-21.0,8.0,22.0,65.24658203125,11.596678733825684,-28.564451217651367,-0.6009521484375,-0.77294921875,0.50634765625
1761808309.645,0,0,0,0,-21.0,8.0,22.0,65.24658203125,11.596678733825684,-28.564451217651367,-0.5709228515625,-0.6944580078125,0.476806640625
1761808309.658,0,0,0,0,-21.0,8.0,22.0,15.136717796325684,2.929687261581421,-3.540038824081421,-0.5018310546875,-0.55078125,0.6051025390625
1761808309.665,0,0,0,0,-21.0,8.0,22.0,15.136717796325684,2.929687261581421,-3.540038824081421,-0.4920654296875,-0.5457763671875,0.72900390625
1761808309.678,0,0,0,0,-21.0,8.0,22.0,21.423337936401367,-0.6103515625,-14.099120140075684,-0.5435791015625,-0.6544189453125,0.738525390625
1761808309.685,0,0,0,0,-21.0,8.0,22.0,21.423337936401367,-0.6103515625,-14.099120140075684,-0.5836181640625,-0.71435546875,0.6622314453125
1761808309.698,0,0,0,0,-21.0,8.0,22.0,57.067867279052734,1.5869139432907104,-5.981444835662842,-0.5814208984375,-0.683349609375,0.6051025390625
1761808309.705,0,0,0,0,-21.0,8.0,22.0,57.067867279052734,1.5869139432907104,-5.981444835662842,-0.55859375,-0.62548828125,0.6168212890625
1761808309.718,0,0,0,0,-22.0,10.0,22.0,31.982419967651367,-0.4272460639476776,3.723144292831421,-0.5386962890625,-0.5848388671875,0.6583251953125
1761808309.725,0,0,0,0,-22.0,10.0,22.0,31.982419967651367,-0.4272460639476776,3.723144292831421,-0.53369140625,-0.5701904296875,0.6964111328125
1761808309.738,0,0,0,0,-22.0,10.0,22.0,2.197265625,7.690429210662842,1.6479490995407104,-0.51123046875,-0.5179443359375,0.664794921875
1761808309.745,0,0,0,0,-22.0,10.0,22.0,2.197265625,7.690429210662842,1.6479490995407104,-0.4852294921875,-0.46337890625,0.618408203125
1761808309.758,0,0,0,0,-22.0,10.0,22.0,-41.320796966552734,15.930174827575684,-12.268065452575684,-0.5087890625,-0.516845703125,0.6357421875
1761808309.765,0,0,0,0,-22.0,10.0,22.0,-41.320796966552734,15.930174827575684,-12.268065452575684,-0.552978515625,-0.6185302734375,0.5833740234375
1761808309.778,0,0,0,0,-22.0,10.0,22.0,-71.59423828125,12.878417015075684,-15.014647483825684,-0.563720703125,-0.6590576171875,0.5001220703125
1761808309.785,0,0,0,0,-22.0,10.0,22.0,-71.59423828125,12.878417015075684,-15.014647483825684,-0.563720703125,-0.6590576171875,0.5001220703125
1761808309.798,0,0,0,0,-22.0,10.0,22.0,-121.21581268310547,2.50244140625,1.220703125,-0.5330810546875,-0.6220703125,0.5338134765625
1761808309.806,0,0,0,0,-22.0,10.0,22.0,-121.21581268310547,2.50244140625,1.220703125,-0.5384521484375,-0.6334228515625,0.587890625
1761808309.819,0,0,0,0,-20.0,10.0,20.0,-100.52489471435547,-7.873534679412842,1.6479490995407104,-0.5609130859375,-0.688232421875,0.5523681640625
1761808309.826,0,0,0,0,-20.0,10.0,20.0,-100.52489471435547,-7.873534679412842,1.6479490995407104,-0.5810546875,-0.737548828125,0.4710693359375
1761808309.839,0,0,0,0,-20.0,10.0,20.0,-73.6083984375,-16.845703125,7.080077648162842,-0.577392578125,-0.7261962890625,0.4820556640625
1761808309.846,0,0,0,0,-20.0,10.0,20.0,-73.6083984375,-16.845703125,7.080077648162842,-0.577392578125,-0.7261962890625,0.4820556640625
1761808309.859,0,0,0,0,-20.0,10.0,20.0,-48.339839935302734,-20.996091842651367,12.390135765075684,-0.5380859375,-0.6295166015625,0.59765625
1761808309.866,0,0,0,0,-20.0,10.0,20.0,-48.339839935302734,-20.996091842651367,12.390135765075684,-0.5380859375,-0.6295166015625,0.59765625
1761808309.879,0,0,0,0,-20.0,10.0,20.0,-8.85009765625,-6.469726085662842,2.807616949081421,-0.5220947265625,-0.627197265625,0.578125
1761808309.886,0,0,0,0,-20.0,10.0,20.0,-8.85009765625,-6.469726085662842,2.807616949081421,-0.5220947265625,-0.627197265625,0.578125
1761808309.899,0,0,0,0,-20.0,10.0,20.0,0.6713866591453552,1.6479490995407104,-2.13623046875,-0.5130615234375,-0.6402587890625,0.5318603515625
1761808309.906,0,0,0,0,-20.0,11.0,21.0,5.554198741912842,5.371093273162842,-6.896972179412842,-0.5130615234375,-0.6402587890625,0.5318603515625
1761808309.919,0,0,0,0,-20.0,11.0,21.0,8.36181640625,5.371093273162842,-9.765625,-0.5277099609375,-0.6929931640625,0.528076171875
1761808309.926,0,0,0,0,-20.0,11.0,21.0,8.36181640625,4.08935546875,-8.7890625,-0.5277099609375,-0.6929931640625,0.528076171875
1761808309.939,0,0,0,0,-20.0,11.0,21.0,3.723144292831421,2.13623046875,-4.57763671875,-0.5078125,-0.64208984375,0.51904296875
1761808309.946,0,0,0,0,-20.0,11.0,21.0,-4.7607421875,-0.30517578125,0.1220703050494194,-0.5078125,-0.64208984375,0.51904296875
1761808309.959,0,0,0,0,-20.0,11.0,21.0,-13.305663108825684,-2.990722417831421,2.929687261581421,-0.5101318359375,-0.6292724609375,0.5206298828125
1761808309.966,0,0,0,0,-20.0,11.0,21.0,-19.1650390625,-6.164550304412842,3.356933355331421,-0.5101318359375,-0.6292724609375,0.5206298828125
1761808309.979,0,0,0,0,-20.0,11.0,21.0,-22.583005905151367,-9.033203125,2.929687261581421,-0.5245361328125,-0.6612548828125,0.5455322265625
1761808309.986,0,0,0,0,-20.0,11.0,21.0,-23.315427780151367,-10.803221702575684,3.173827886581421,-0.5245361328125,-0.6612548828125,0.5455322265625
1761808309.998,0,0,0,0,-20.0,11.0,21.0,-21.972654342651367,-11.352538108825684,3.906249761581421,-0.525634765625,-0.6666259765625,0.5433349609375
1761808310.005,0,0,0,0,-20.0,12.0,21.0,-20.080564498901367,-11.291502952575684,4.45556640625,-0.5294189453125,-0.6734619140625,0.544189453125
1761808310.019,0,0,0,0,-20.0,12.0,21.0,-17.27294921875,-10.803221702575684,4.69970703125,-0.538818359375,-0.6846923828125,0.556640625
1761808310.026,0,0,0,0,-20.0,12.0,21.0,-13.916014671325684,-9.033203125,5.0048828125,-0.538818359375,-0.6846923828125,0.556640625
1761808310.039,0,0,0,0,-20.0,12.0,21.0,-12.695311546325684,-5.493163585662842,5.310058116912842,-0.5377197265625,-0.6798095703125,0.556640625
1761808310.046,0,0,0,0,-20.0,12.0,21.0,-12.573241233825684,-1.4648436307907104,5.371093273162842,-0.540283203125,-0.6810302734375,0.5687255859375
1761808310.059,0,0,0,0,-20.0,12.0,21.0,-9.70458984375,2.197265625,5.310058116912842,-0.5474853515625,-0.692626953125,0.5831298828125
1761808310.066,0,0,0,0,-20.0,12.0,21.0,-3.234863042831421,5.798339366912842,6.164550304412842,-0.5526123046875,-0.7066650390625,0.580810546875
1761808310.079,0,0,0,0,-20.0,12.0,21.0,3.723144292831421,9.1552734375,8.4228515625,-0.551025390625,-0.7054443359375,0.572509765625
1761808310.086,0,0,0,0,-20.0,12.0,21.0,8.85009765625,11.962889671325684,11.108397483825684,-0.5499267578125,-0.68212890625,0.5682373046875
1761808310.098,0,0,0,0,-20.0,12.0,21.0,14.587401390075684,13.427733421325684,11.718749046325684,-0.5406494140625,-0.65185546875,0.5682373046875
1761808310.105,0,0,0,0,-18.0,10.0,21.0,24.108884811401367,12.695311546325684,8.85009765625,-0.5211181640625,-0.6265869140625,0.5230712890625
1761808310.118,0,0,0,0,-18.0,10.0,21.0,31.982419967651367,8.6669921875,2.990722417831421,-0.5081787109375,-0.62109375,0.49072265625
1761808310.125,0,0,0,0,-18.0,10.0,21.0,33.38623046875,3.356933355331421,-2.624511480331421,-0.498779296875,-0.6214599609375,0.5701904296875
1761808310.138,0,0,0,0,-18.0,10.0,21.0,36.31591796875,4.21142578125,-5.798339366912842,-0.516357421875,-0.6263427734375,0.6104736328125
1761808310.145,0,0,0,0,-18.0,10.0,21.0,43.701168060302734,11.779784202575684,-7.385253429412842,-0.5313720703125,-0.6522216796875,0.591552734375
1761808310.158,0,0,0,0,-18.0,10.0,21.0,49.743648529052734,16.41845703125,-7.568358898162842,-0.5340576171875,-0.667236328125,0.59814453125
1761808310.165,0,0,0,0,-18.0,10.0,21.0,52.368160247802734,17.333984375,-7.202147960662842,-0.546875,-0.6822509765625,0.521484375
1761808310.178,0,0,0,0,-18.0,10.0,21.0,45.166011810302734,14.587401390075684,-5.554198741912842,-0.55224609375,-0.6883544921875,0.4227294921875
1761808310.185,0,0,0,0,-18.0,10.0,21.0,28.198240280151367,5.981444835662842,-2.0751953125,-0.547607421875,-0.6688232421875,0.4298095703125
1761808310.197,0,0,0,0,-18.0,10.0,21.0,11.413573265075684,-2.38037109375,0.7934569716453552,-0.52685546875,-0.6407470703125,0.490478515625
1761808310.209,0,0,0,0,-20.0,11.0,20.0,-0.0610351525247097,-6.286620616912842,1.15966796875,-0.505859375,-0.6099853515625,0.5250244140625
1761808310.217,0,0,0,0,-20.0,11.0,20.0,-7.873534679412842,-6.408690929412842,-1.3427733182907104,-0.5001220703125,-0.59765625,0.51708984375
1761808310.225,0,0,0,0,-20.0,11.0,20.0,-13.793944358825684,-6.408690929412842,-5.493163585662842,-0.5087890625,-0.6077880859375,0.500244140625
1761808310.238,0,0,0,0,-20.0,11.0,20.0,-16.66259765625,-7.507323741912842,-9.1552734375,-0.516357421875,-0.6160888671875,0.4913330078125
1761808310.245,0,0,0,0,-20.0,11.0,20.0,-14.282225608825684,-9.521484375,-12.023924827575684,-0.5201416015625,-0.6240234375,0.48779296875
1761808310.258,0,0,0,0,-20.0,11.0,20.0,-7.934569835662842,-12.145995140075684,-14.831542015075684,-0.526611328125,-0.64892578125,0.493408203125
1761808310.265,0,0,0,0,-20.0,11.0,20.0,-2.746581792831421,-13.916014671325684,-15.747069358825684,-0.5279541015625,-0.662841796875,0.5616455078125
1761808310.278,0,0,0,0,-20.0,11.0,20.0,1.4038084745407104,-11.535643577575684,-13.916014671325684,-0.5389404296875,-0.6707763671875,0.606689453125
1761808310.285,0,0,0,0,-20.0,11.0,20.0,1.4038084745407104,-11.535643577575684,-13.916014671325684,-0.5452880859375,-0.6920166015625,0.5986328125
1761808310.298,0,0,0,0,-20.0,11.0,20.0,4.8828125,2.624511480331421,-4.0283203125,-0.525390625,-0.665771484375,0.66650390625
1761808310.305,0,0,0,0,-20.0,9.0,25.0,4.8828125,2.624511480331421,-4.0283203125,-0.51123046875,-0.625,0.7083740234375
1761808310.318,0,0,0,0,-20.0,9.0,25.0,35.2783203125,17.4560546875,0.1831054538488388,-0.517578125,-0.631591796875,0.66162109375
1761808310.325,0,0,0,0,-20.0,9.0,25.0,35.2783203125,17.4560546875,0.1831054538488388,-0.5308837890625,-0.6414794921875,0.6243896484375
1761808310.338,0,0,0,0,-20.0,9.0,25.0,87.03612518310547,20.690916061401367,-2.868652105331421,-0.5328369140625,-0.628662109375,0.6104736328125
1761808310.345,0,0,0,0,-20.0,9.0,25.0,87.03612518310547,20.690916061401367,-2.868652105331421,-0.53466796875,-0.618896484375,0.611328125
1761808310.358,0,0,0,0,-20.0,9.0,25.0,120.30028533935547,18.798828125,-8.6669921875,-0.5484619140625,-0.625,0.6094970703125
1761808310.365,0,0,0,0,-20.0,9.0,25.0,120.30028533935547,18.798828125,-8.6669921875,-0.56298828125,-0.641357421875,0.59326171875
1761808310.378,0,0,0,0,-20.0,9.0,25.0,136.41357421875,17.27294921875,-11.596678733825684,-0.5633544921875,-0.6466064453125,0.6004638671875
1761808310.385,0,0,0,0,-20.0,9.0,25.0,136.41357421875,17.27294921875,-11.596678733825684,-0.57568359375,-0.6385498046875,0.6107177734375
1761808310.398,0,0,0,0,-26.0,11.0,19.0,136.474609375,14.831542015075684,-7.690429210662842,-0.60986328125,-0.680908203125,0.539306640625
1761808310.405,0,0,0,0,-26.0,11.0,19.0,136.474609375,14.831542015075684,-7.690429210662842,-0.6229248046875,-0.709716796875,0.489990234375
1761808310.417,0,0,0,0,-26.0,11.0,19.0,123.84032440185547,11.108397483825684,-0.7934569716453552,-0.591064453125,-0.638427734375,0.520263671875
1761808310.425,0,0,0,0,-26.0,11.0,19.0,102.84423065185547,3.295898199081421,11.718749046325684,-0.591064453125,-0.638427734375,0.520263671875
1761808310.438,0,0,0,0,-26.0,11.0,19.0,67.5048828125,-2.746581792831421,21.789548873901367,-0.5311279296875,-0.5030517578125,0.5374755859375
1761808310.445,0,0,0,0,-26.0,11.0,19.0,67.5048828125,-2.746581792831421,21.789548873901367,-0.5311279296875,-0.5030517578125,0.5374755859375
1761808310.458,0,0,0,0,-26.0,11.0,19.0,71.47216796875,-7.385253429412842,16.845703125,-0.545654296875,-0.534912109375,0.7200927734375
1761808310.465,0,0,0,0,-26.0,11.0,19.0,99.36522674560547,-19.71435546875,12.512206077575684,-0.545654296875,-0.534912109375,0.7200927734375
1761808310.479,0,0,0,0,-26.0,11.0,19.0,171.99705505371094,-34.11865234375,12.817381858825684,-0.502197265625,-0.4393310546875,0.667236328125
1761808310.486,0,0,0,0,-26.0,11.0,19.0,171.99705505371094,-34.11865234375,12.817381858825684,-0.502197265625,-0.4393310546875,0.667236328125
1761808310.499,0,0,0,0,-30.0,8.0,13.0,195.06834411621094,-52.185054779052734,5.371093273162842,-0.475341796875,-0.3419189453125,0.5943603515625
1761808310.506,0,0,0,0,-30.0,8.0,13.0,195.06834411621094,-52.185054779052734,5.371093273162842,-0.475341796875,-0.3419189453125,0.5943603515625
1761808310.519,0,0,0,0,-30.0,8.0,13.0,192.99314880371094,-81.05467987060547,-5.371093273162842,-0.485595703125,-0.3570556640625,0.7109375
1761808310.526,0,0,0,0,-30.0,8.0,13.0,192.99314880371094,-81.05467987060547,-5.371093273162842,-0.485595703125,-0.3570556640625,0.7109375
1761808310.539,0,0,0,0,-30.0,8.0,13.0,204.40672302246094,-93.62792205810547,-4.69970703125,-0.457763671875,-0.3050537109375,0.7076416015625
1761808310.546,0,0,0,0,-30.0,8.0,13.0,187.19480895996094,-101.74559783935547,-0.4272460639476776,-0.457763671875,-0.3050537109375,0.7076416015625
1761808310.56,0,0,0,0,-30.0,8.0,13.0,132.75146484375,-105.34667205810547,11.230467796325684,-0.4417724609375,-0.2955322265625,0.8909912109375
1761808310.567,0,0,0,0,-30.0,8.0,13.0,132.75146484375,-105.34667205810547,11.230467796325684,-0.4417724609375,-0.2955322265625,0.8909912109375
1761808310.58,0,0,0,0,-30.0,8.0,13.0,163.26902770996094,-98.57176971435547,18.98193359375,-0.3839111328125,-0.2366943359375,0.7818603515625
1761808310.587,0,0,0,0,-30.0,8.0,13.0,163.26902770996094,-98.57176971435547,18.98193359375,-0.3839111328125,-0.2366943359375,0.7818603515625
1761808310.6,0,0,0,0,-36.0,4.0,13.0,151.18408203125,-89.53856658935547,20.324705123901367,-0.3787841796875,-0.2222900390625,0.8824462890625
1761808310.607,0,0,0,0,-36.0,4.0,13.0,115.90575408935547,-82.70262908935547,27.038572311401367,-0.3787841796875,-0.2222900390625,0.8824462890625
1761808310.621,0,0,0,0,-36.0,4.0,13.0,93.20067596435547,-82.39745330810547,42.114253997802734,-0.36669921875,-0.16650390625,1.121826171875
1761808310.628,0,0,0,0,-36.0,4.0,13.0,105.77391815185547,-83.55712127685547,57.983394622802734,-0.36669921875,-0.16650390625,1.121826171875
1761808310.635,0,0,0,0,-36.0,4.0,13.0,132.01904296875,-77.63671875,67.2607421875,-0.358642578125,-0.1412353515625,1.1365966796875
1761808310.648,0,0,0,0,-36.0,4.0,13.0,144.4091796875,-62.561031341552734,71.71630859375,-0.3555908203125,-0.1094970703125,1.1195068359375
1761808310.655,0,0,0,0,-36.0,4.0,13.0,140.5029296875,-43.090816497802734,74.5849609375,-0.33837890625,-0.056640625,1.10009765625
1761808310.668,0,0,0,0,-36.0,4.0,13.0,133.85009765625,-24.475095748901367,73.974609375,-0.3194580078125,-0.010986328125,1.087646484375
1761808310.675,0,0,0,0,-36.0,4.0,13.0,135.31494140625,-8.7890625,70.3125,-0.3154296875,0.01904296875,1.060546875
1761808310.688,0,0,0,0,-36.0,4.0,13.0,136.04736328125,7.385253429412842,66.95556640625,-0.3204345703125,0.050048828125,1.0211181640625
1761808310.695,0,0,0,0,-40.0,1.0,10.0,125.91551971435547,25.390623092651367,64.63623046875,-0.3270263671875,0.06591796875,0.9951171875
1761808310.708,0,0,0,0,-40.0,1.0,10.0,114.25780487060547,41.015621185302734,63.110347747802734,-0.3297119140625,0.0455322265625,0.9945068359375
1761808310.715,0,0,0,0,-40.0,1.0,10.0,113.46434783935547,53.161617279052734,62.927242279052734,-0.3426513671875,0.0050048828125,0.997802734375
1761808310.729,0,0,0,0,-40.0,1.0,10.0,121.94823455810547,65.673828125,65.5517578125,-0.3748779296875,-0.01611328125,0.97900390625
1761808310.736,0,0,0,0,-40.0,1.0,10.0,127.25829315185547,81.54296112060547,70.98388671875,-0.410888671875,0.0008544921875,0.9404296875
1761808310.749,0,0,0,0,-40.0,1.0,10.0,121.58202362060547,98.57176971435547,77.880859375,-0.4381103515625,0.0504150390625,0.9007568359375
1761808310.756,0,0,0,0,-40.0,1.0,10.0,108.09325408935547,112.54882049560547,85.44921112060547,-0.44677734375,0.115966796875,0.8685302734375
1761808310.769,0,0,0,0,-40.0,1.0,10.0,93.68895721435547,121.45995330810547,93.07860565185547,-0.4371337890625,0.19091796875,0.8326416015625
1761808310.776,0,0,0,0,-40.0,1.0,10.0,82.45848846435547,126.03759002685547,98.44969940185547,-0.417236328125,0.271728515625,0.7750244140625
1761808310.789,0,0,0,0,-40.0,1.0,10.0,72.021484375,127.13622283935547,98.02245330810547,-0.3919677734375,0.3504638671875,0.7119140625
1761808310.796,0,0,0,0,-43.0,0.0,4.0,59.875484466552734,124.63378143310547,90.20995330810547,-0.36767578125,0.4107666015625,0.6767578125
1761808310.809,0,0,0,0,-43.0,0.0,4.0,49.804683685302734,118.10301971435547,75.74462890625,-0.367919921875,0.4512939453125,0.65478515625
1761808310.816,0,0,0,0,-43.0,0.0,4.0,45.654293060302734,107.05565643310547,57.434078216552734,-0.3890380859375,0.507568359375,0.622314453125
1761808310.829,0,0,0,0,-43.0,0.0,4.0,41.137691497802734,92.65135955810547,37.29248046875,-0.393310546875,0.5906982421875,0.6041259765625
1761808310.836,0,0,0,0,-43.0,0.0,4.0,31.372068405151367,77.2705078125,12.878417015075684,-0.380126953125,0.65673828125,0.6085205078125
1761808310.849,0,0,0,0,-43.0,0.0,4.0,15.991209983825684,64.3310546875,-18.24951171875,-0.3585205078125,0.6448974609375,0.63232421875
1761808310.856,0,0,0,0,-43.0,0.0,4.0,-3.051757574081421,57.250972747802734,-51.818843841552734,-0.36572265625,0.527099609375,0.6494140625
1761808310.869,0,0,0,0,-43.0,0.0,4.0,-16.78466796875,53.894039154052734,-76.47705078125,-0.4210205078125,0.367431640625,0.580078125
1761808310.876,0,0,0,0,-43.0,0.0,4.0,-29.052732467651367,49.743648529052734,-84.96092987060547,-0.468017578125,0.2735595703125,0.4267578125
1761808310.89,0,0,0,0,-43.0,3.0,6.0,-55.603023529052734,41.687007904052734,-81.72606658935547,-0.478271484375,0.3134765625,0.2774658203125
1761808310.897,0,0,0,0,-43.0,3.0,6.0,-104.61425018310547,29.418943405151367,-80.56639862060547,-0.4532470703125,0.4664306640625,0.2606201171875
1761808310.91,0,0,0,0,-43.0,3.0,6.0,-170.77635192871094,19.775390625,-94.90966033935547,-0.38525390625,0.627197265625,0.4324951171875
1761808310.917,0,0,0,0,-43.0,3.0,6.0,-230.10252380371094,23.742673873901367,-128.11279296875,-0.2799072265625,0.686279296875,0.6800537109375
1761808310.924,0,0,0,0,-43.0,3.0,6.0,-230.10252380371094,23.742673873901367,-128.11279296875,-0.21435546875,0.5948486328125,0.84521484375
1761808310.938,0,0,0,0,-43.0,3.0,6.0,-242.73680114746094,78.43017578125,-220.88621520996094,-0.1973876953125,0.40673828125,0.82275390625
1761808310.945,0,0,0,0,-43.0,3.0,6.0,-242.73680114746094,78.43017578125,-220.88621520996094,-0.204345703125,0.1693115234375,0.640869140625
1761808310.958,0,0,0,0,-43.0,3.0,6.0,-164.06248474121094,131.103515625,-294.98291015625,-0.2867431640625,-0.14013671875,0.45068359375
1761808310.966,0,0,0,0,-43.0,3.0,6.0,-124.26757049560547,128.60107421875,-312.98828125,-0.433349609375,-0.4971923828125,0.3458251953125
1761808310.979,0,0,0,0,-43.0,3.0,6.0,-78.4912109375,100.89110565185547,-306.70166015625,-0.5992431640625,-0.790771484375,0.291259765625
1761808310.986,0,0,0,0,-43.0,3.0,6.0,-78.4912109375,100.89110565185547,-306.70166015625,-0.7879638671875,-0.9752197265625,0.224609375
1761808310.999,0,0,0,0,-35.0,11.0,4.0,-17.333984375,-12.207030296325684,-207.15330505371094,-0.982421875,-1.107666015625,0.1956787109375
1761808311.006,0,0,0,0,-35.0,11.0,4.0,-17.333984375,-12.207030296325684,-207.15330505371094,-1.0396728515625,-1.123779296875,0.4102783203125
1761808311.019,0,0,0,0,-35.0,11.0,4.0,-117.49266815185547,-119.26268768310547,-22.033689498901367,-0.880859375,-0.901123046875,0.8092041015625
1761808311.026,0,0,0,0,-35.0,11.0,4.0,-117.49266815185547,-119.26268768310547,-22.033689498901367,-0.6707763671875,-0.5615234375,1.048583984375
1761808311.039,0,0,0,0,-35.0,11.0,4.0,-90.94237518310547,-146.17919921875,88.86717987060547,-0.55908203125,-0.29931640625,1.0751953125
1761808311.046,0,0,0,0,-35.0,11.0,4.0,-90.94237518310547,-146.17919921875,88.86717987060547,-0.4844970703125,-0.1820068359375,1.0582275390625
1761808311.059,0,0,0,0,-35.0,11.0,4.0,39.1845703125,-162.23143005371094,71.044921875,-0.3896484375,-0.177978515625,1.0513916015625
1761808311.066,0,0,0,0,-35.0,11.0,4.0,39.1845703125,-162.23143005371094,71.044921875,-0.3082275390625,-0.1668701171875,1.066162109375
1761808311.079,0,0,0,0,-35.0,11.0,4.0,108.94774627685547,-140.9912109375,46.691890716552734,-0.2515869140625,-0.1676025390625,1.160400390625
1761808311.086,0,0,0,0,-35.0,11.0,4.0,108.94774627685547,-140.9912109375,46.691890716552734,-0.2745361328125,-0.2686767578125,1.2698974609375
1761808311.099,0,0,0,0,-38.0,9.0,11.0,152.03857421875,-81.42089080810547,22.705076217651367,-0.3704833984375,-0.426513671875,1.260009765625
1761808311.106,0,0,0,0,-38.0,9.0,11.0,152.03857421875,-81.42089080810547,22.705076217651367,-0.3704833984375,-0.426513671875,1.260009765625
1761808311.119,0,0,0,0,-38.0,9.0,11.0,157.65380859375,-14.038084983825684,52.429195404052734,-0.51025390625,-0.539306640625,0.9403076171875
1761808311.126,0,0,0,0,-38.0,9.0,11.0,157.65380859375,-14.038084983825684,52.429195404052734,-0.51025390625,-0.539306640625,0.9403076171875
1761808311.139,0,0,0,0,-38.0,9.0,11.0,102.53905487060547,31.005857467651367,115.60057830810547,-0.5010986328125,-0.1895751953125,0.4910888671875
1761808311.147,0,0,0,0,-38.0,9.0,11.0,102.53905487060547,31.005857467651367,115.60057830810547,-0.4249267578125,0.04052734375,0.48388671875
1761808311.16,0,0,0,0,-38.0,9.0,11.0,26.245115280151367,7.080077648162842,127.25829315185547,-0.3778076171875,0.1817626953125,0.7479248046875
1761808311.168,0,0,0,0,-38.0,9.0,11.0,26.245115280151367,7.080077648162842,127.25829315185547,-0.3948974609375,0.197021484375,1.10107421875
1761808311.175,0,0,0,0,-38.0,9.0,11.0,11.291502952575684,-16.66259765625,113.76952362060547,-0.3948974609375,0.197021484375,1.10107421875
